lr,batch_size,hidden_sizes,epochs,mse,r2
0.001,32,"(256, 128, 64, 32, 16)",100,29.68048667907715,0.02417367696762085
0.001,32,"(256, 128, 64, 32, 16)",200,38.36491394042969,-0.2613503932952881
0.001,32,"(256, 128, 64, 32, 16)",300,44.51134490966797,-0.4634310007095337
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",100,33.75212478637695,-0.10969245433807373
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",200,38.83948516845703,-0.27695322036743164
0.001,32,"(1024, 512, 256, 128, 64, 32, 16)",300,34.47095489501953,-0.13332593441009521
0.001,32,"(1024, 512, 256, 128)",100,32.765525817871094,-0.07725536823272705
0.001,32,"(1024, 512, 256, 128)",200,30.84554672241211,-0.014130830764770508
0.001,32,"(1024, 512, 256, 128)",300,31.236433029174805,-0.02698230743408203
0.0001,8,"(1024, 512, 256)",100,24.784299850463867,0.18514907360076904
0.0001,8,"(1024, 512, 256)",200,30.850534439086914,-0.014294743537902832
0.0001,8,"(1024, 512, 256)",300,36.15803527832031,-0.18879330158233643
0.0001,8,"(512, 256, 128)",100,25.952600479125977,0.14673805236816406
0.0001,8,"(512, 256, 128)",200,26.8341064453125,0.11775612831115723
0.0001,8,"(512, 256, 128)",300,28.022876739501953,0.07867211103439331
0.0001,8,"(256, 128, 64)",100,26.907472610473633,0.11534404754638672
0.0001,8,"(256, 128, 64)",200,25.57549285888672,0.15913641452789307
0.0001,8,"(256, 128, 64)",300,26.05631446838379,0.14332813024520874
0.0001,8,"(128, 64, 32)",100,27.55970573425293,0.09390008449554443
0.0001,8,"(128, 64, 32)",200,26.191946029663086,0.13886886835098267
0.0001,8,"(128, 64, 32)",300,26.07304573059082,0.14277809858322144
0.0001,8,"(64, 32, 16)",100,28.531076431274414,0.06196361780166626
0.0001,8,"(64, 32, 16)",200,28.075836181640625,0.0769309401512146
0.0001,8,"(64, 32, 16)",300,26.965181350708008,0.11344665288925171
0.0001,8,"(32, 16, 8)",100,29.268892288208008,0.037705957889556885
0.0001,8,"(32, 16, 8)",200,28.90761947631836,0.0495837926864624
0.0001,8,"(32, 16, 8)",300,28.577526092529297,0.06043648719787598
0.0001,8,"(64, 32, 16, 8)",100,28.95726203918457,0.04795163869857788
0.0001,8,"(64, 32, 16, 8)",200,28.447311401367188,0.06471765041351318
0.0001,8,"(64, 32, 16, 8)",300,28.085519790649414,0.07661247253417969
0.0001,8,"(512, 256, 128, 64, 32, 16)",100,26.901771545410156,0.11553144454956055
0.0001,8,"(512, 256, 128, 64, 32, 16)",200,26.849409103393555,0.11725300550460815
0.0001,8,"(512, 256, 128, 64, 32, 16)",300,35.953739166259766,-0.18207645416259766
0.0001,8,"(256, 128, 64, 32, 16)",100,27.84554100036621,0.0845024585723877
0.0001,8,"(256, 128, 64, 32, 16)",200,26.951112747192383,0.11390924453735352
0.0001,8,"(256, 128, 64, 32, 16)",300,25.744720458984375,0.153572678565979
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",100,26.608509063720703,0.12517327070236206
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",200,30.61191749572754,-0.006449580192565918
0.0001,8,"(1024, 512, 256, 128, 64, 32, 16)",300,35.533687591552734,-0.1682661771774292
0.0001,8,"(1024, 512, 256, 128)",100,27.049463272094727,0.11067569255828857
0.0001,8,"(1024, 512, 256, 128)",200,31.68764305114746,-0.0418170690536499
0.0001,8,"(1024, 512, 256, 128)",300,30.23491859436035,0.0059452056884765625
0.0001,16,"(1024, 512, 256)",100,25.74064826965332,0.15370655059814453
0.0001,16,"(1024, 512, 256)",200,28.027263641357422,0.07852786779403687
0.0001,16,"(1024, 512, 256)",300,31.816843032836914,-0.04606485366821289
0.0001,16,"(512, 256, 128)",100,26.42740249633789,0.13112759590148926
0.0001,16,"(512, 256, 128)",200,25.13643455505371,0.17357170581817627
0.0001,16,"(512, 256, 128)",300,26.866239547729492,0.1166996955871582
0.0001,16,"(256, 128, 64)",100,27.182954788208008,0.10628676414489746
0.0001,16,"(256, 128, 64)",200,25.501108169555664,0.16158205270767212
0.0001,16,"(256, 128, 64)",300,25.546663284301758,0.1600843071937561
0.0001,16,"(128, 64, 32)",100,28.28501319885254,0.07005363702774048
0.0001,16,"(128, 64, 32)",200,27.21647071838379,0.10518485307693481
0.0001,16,"(128, 64, 32)",300,27.53670883178711,0.09465616941452026
0.0001,16,"(64, 32, 16)",100,29.283565521240234,0.03722351789474487
0.0001,16,"(64, 32, 16)",200,28.177043914794922,0.07360345125198364
0.0001,16,"(64, 32, 16)",300,28.078609466552734,0.07683968544006348
0.0001,16,"(32, 16, 8)",100,29.748186111450195,0.021947860717773438
0.0001,16,"(32, 16, 8)",200,29.197235107421875,0.040061891078948975
0.0001,16,"(32, 16, 8)",300,29.46240234375,0.031343817710876465
0.0001,16,"(64, 32, 16, 8)",100,29.47089195251465,0.03106468915939331
0.0001,16,"(64, 32, 16, 8)",200,28.119741439819336,0.07548743486404419
0.0001,16,"(64, 32, 16, 8)",300,28.10531234741211,0.07596182823181152
0.0001,16,"(512, 256, 128, 64, 32, 16)",100,27.052310943603516,0.11058205366134644
0.0001,16,"(512, 256, 128, 64, 32, 16)",200,28.211017608642578,0.07248646020889282
0.0001,16,"(512, 256, 128, 64, 32, 16)",300,30.685327529907227,-0.008863210678100586
0.0001,16,"(256, 128, 64, 32, 16)",100,27.47757911682129,0.0966002345085144
0.0001,16,"(256, 128, 64, 32, 16)",200,26.48794937133789,0.12913697957992554
0.0001,16,"(256, 128, 64, 32, 16)",300,27.436370849609375,0.09795504808425903
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16)",100,26.31597900390625,0.13479095697402954
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16)",200,31.228519439697266,-0.026722073554992676
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16)",300,32.95181655883789,-0.08338022232055664
0.0001,16,"(1024, 512, 256, 128)",100,26.842519760131836,0.11747956275939941
0.0001,16,"(1024, 512, 256, 128)",200,26.845849990844727,0.11737006902694702
0.0001,16,"(1024, 512, 256, 128)",300,37.49034118652344,-0.2325965166091919
0.0001,24,"(1024, 512, 256)",100,25.074392318725586,0.1756114959716797
0.0001,24,"(1024, 512, 256)",200,26.849342346191406,0.11725521087646484
0.0001,24,"(1024, 512, 256)",300,29.29857063293457,0.03673022985458374
0.0001,24,"(512, 256, 128)",100,26.369857788085938,0.1330195665359497
0.0001,24,"(512, 256, 128)",200,26.187152862548828,0.1390264630317688
0.0001,24,"(512, 256, 128)",300,25.755435943603516,0.15322035551071167
0.0001,24,"(256, 128, 64)",100,27.726930618286133,0.0884021520614624
0.0001,24,"(256, 128, 64)",200,26.797508239746094,0.11895942687988281
0.0001,24,"(256, 128, 64)",300,26.061185836791992,0.14316803216934204
0.0001,24,"(128, 64, 32)",100,28.706117630004883,0.05620872974395752
0.0001,24,"(128, 64, 32)",200,27.539323806762695,0.09457021951675415
0.0001,24,"(128, 64, 32)",300,27.01543426513672,0.11179447174072266
0.0001,24,"(64, 32, 16)",100,29.56898307800293,0.02783966064453125
0.0001,24,"(64, 32, 16)",200,28.73697853088379,0.055194079875946045
0.0001,24,"(64, 32, 16)",300,28.353410720825195,0.06780487298965454
0.0001,24,"(32, 16, 8)",100,29.999135971069336,0.013697266578674316
0.0001,24,"(32, 16, 8)",200,29.750816345214844,0.02186143398284912
0.0001,24,"(32, 16, 8)",300,29.340036392211914,0.035366952419281006
0.0001,24,"(64, 32, 16, 8)",100,29.70856285095215,0.02325063943862915
0.0001,24,"(64, 32, 16, 8)",200,28.667409896850586,0.057481348514556885
0.0001,24,"(64, 32, 16, 8)",300,28.595611572265625,0.05984187126159668
0.0001,24,"(512, 256, 128, 64, 32, 16)",100,27.89397621154785,0.08291000127792358
0.0001,24,"(512, 256, 128, 64, 32, 16)",200,27.034244537353516,0.11117607355117798
0.0001,24,"(512, 256, 128, 64, 32, 16)",300,28.080190658569336,0.07678776979446411
0.0001,24,"(256, 128, 64, 32, 16)",100,28.232778549194336,0.07177102565765381
0.0001,24,"(256, 128, 64, 32, 16)",200,26.78704833984375,0.11930328607559204
0.0001,24,"(256, 128, 64, 32, 16)",300,26.631011962890625,0.12443339824676514
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16)",100,27.58595085144043,0.0930371880531311
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16)",200,27.101871490478516,0.10895264148712158
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16)",300,32.34304428100586,-0.06336510181427002
0.0001,24,"(1024, 512, 256, 128)",100,27.670618057250977,0.09025353193283081
0.0001,24,"(1024, 512, 256, 128)",200,31.381906509399414,-0.031765103340148926
0.0001,24,"(1024, 512, 256, 128)",300,33.118839263916016,-0.08887147903442383
0.0001,32,"(1024, 512, 256)",100,25.165849685668945,0.17260456085205078
0.0001,32,"(1024, 512, 256)",200,25.745786666870117,0.1535375714302063
0.0001,32,"(1024, 512, 256)",300,28.30286979675293,0.06946653127670288
0.0001,32,"(512, 256, 128)",100,26.733449935913086,0.12106549739837646
0.0001,32,"(512, 256, 128)",200,24.484407424926758,0.19500881433486938
0.0001,32,"(512, 256, 128)",300,24.981868743896484,0.17865341901779175
0.0001,32,"(256, 128, 64)",100,27.535301208496094,0.09470248222351074
0.0001,32,"(256, 128, 64)",200,26.375089645385742,0.13284754753112793
0.0001,32,"(256, 128, 64)",300,25.811134338378906,0.15138912200927734
0.0001,32,"(128, 64, 32)",100,29.235774993896484,0.038794755935668945
0.0001,32,"(128, 64, 32)",200,27.372827529907227,0.10004425048828125
0.0001,32,"(128, 64, 32)",300,26.99510383605957,0.11246293783187866
0.0001,32,"(64, 32, 16)",100,29.37908363342285,0.03408312797546387
0.0001,32,"(64, 32, 16)",200,28.558576583862305,0.061059534549713135
0.0001,32,"(64, 32, 16)",300,28.04214096069336,0.07803875207901001
0.0001,32,"(32, 16, 8)",100,30.101123809814453,0.010344088077545166
0.0001,32,"(32, 16, 8)",200,29.740447998046875,0.02220231294631958
0.0001,32,"(32, 16, 8)",300,29.588165283203125,0.027208983898162842
0.0001,32,"(64, 32, 16, 8)",100,29.785240173339844,0.02072960138320923
0.0001,32,"(64, 32, 16, 8)",200,28.602855682373047,0.05960369110107422
0.0001,32,"(64, 32, 16, 8)",300,28.3323917388916,0.06849592924118042
0.0001,32,"(512, 256, 128, 64, 32, 16)",100,28.32611656188965,0.06870228052139282
0.0001,32,"(512, 256, 128, 64, 32, 16)",200,27.03226661682129,0.11124110221862793
0.0001,32,"(512, 256, 128, 64, 32, 16)",300,26.389522552490234,0.13237303495407104
0.0001,32,"(256, 128, 64, 32, 16)",100,28.37432861328125,0.06711715459823608
0.0001,32,"(256, 128, 64, 32, 16)",200,26.606021881103516,0.1252550482749939
0.0001,32,"(256, 128, 64, 32, 16)",300,26.48134422302246,0.12935411930084229
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16)",100,26.274612426757812,0.1361510157585144
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16)",200,29.149747848510742,0.04162317514419556
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16)",300,28.543193817138672,0.061565279960632324
0.0001,32,"(1024, 512, 256, 128)",100,25.133344650268555,0.17367327213287354
0.0001,32,"(1024, 512, 256, 128)",200,26.781734466552734,0.11947798728942871
0.0001,32,"(1024, 512, 256, 128)",300,32.0098876953125,-0.052411675453186035
1e-05,8,"(1024, 512, 256)",100,27.88217544555664,0.08329802751541138
1e-05,8,"(1024, 512, 256)",200,27.008892059326172,0.11200958490371704
1e-05,8,"(1024, 512, 256)",300,26.295351028442383,0.1354691982269287
1e-05,8,"(512, 256, 128)",100,29.280475616455078,0.037325143814086914
1e-05,8,"(512, 256, 128)",200,28.04438591003418,0.0779649019241333
1e-05,8,"(512, 256, 128)",300,27.563798904418945,0.0937654972076416
1e-05,8,"(256, 128, 64)",100,29.82413101196289,0.01945096254348755
1e-05,8,"(256, 128, 64)",200,29.081584930419922,0.04386419057846069
1e-05,8,"(256, 128, 64)",300,28.831512451171875,0.052086055278778076
1e-05,8,"(128, 64, 32)",100,30.266942977905273,0.0048923492431640625
1e-05,8,"(128, 64, 32)",200,29.77523422241211,0.021058619022369385
1e-05,8,"(128, 64, 32)",300,29.387636184692383,0.033801913261413574
1e-05,8,"(64, 32, 16)",100,31.34278678894043,-0.030478954315185547
1e-05,8,"(64, 32, 16)",200,30.651952743530273,-0.0077658891677856445
1e-05,8,"(64, 32, 16)",300,29.717971801757812,0.022941231727600098
1e-05,8,"(32, 16, 8)",100,32.855995178222656,-0.0802297592163086
1e-05,8,"(32, 16, 8)",200,31.574417114257812,-0.038094401359558105
1e-05,8,"(32, 16, 8)",300,30.21780776977539,0.006507754325866699
1e-05,8,"(64, 32, 16, 8)",100,32.900047302246094,-0.08167815208435059
1e-05,8,"(64, 32, 16, 8)",200,30.531511306762695,-0.0038061141967773438
1e-05,8,"(64, 32, 16, 8)",300,30.152427673339844,0.008657336235046387
1e-05,8,"(512, 256, 128, 64, 32, 16)",100,29.864337921142578,0.018129050731658936
1e-05,8,"(512, 256, 128, 64, 32, 16)",200,29.190654754638672,0.04027825593948364
1e-05,8,"(512, 256, 128, 64, 32, 16)",300,28.2492733001709,0.07122868299484253
1e-05,8,"(256, 128, 64, 32, 16)",100,29.856916427612305,0.018373072147369385
1e-05,8,"(256, 128, 64, 32, 16)",200,29.423368453979492,0.0326271653175354
1e-05,8,"(256, 128, 64, 32, 16)",300,29.033681869506836,0.04543912410736084
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16)",100,28.93018913269043,0.04884171485900879
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16)",200,28.210464477539062,0.07250463962554932
1e-05,8,"(1024, 512, 256, 128, 64, 32, 16)",300,27.60680389404297,0.09235161542892456
1e-05,8,"(1024, 512, 256, 128)",100,27.70827293395996,0.08901554346084595
1e-05,8,"(1024, 512, 256, 128)",200,27.121469497680664,0.10830831527709961
1e-05,8,"(1024, 512, 256, 128)",300,25.996761322021484,0.14528608322143555
1e-05,16,"(1024, 512, 256)",100,28.25670623779297,0.07098430395126343
1e-05,16,"(1024, 512, 256)",200,27.375003814697266,0.099972665309906
1e-05,16,"(1024, 512, 256)",300,26.776714324951172,0.11964303255081177
1e-05,16,"(512, 256, 128)",100,29.250118255615234,0.038323163986206055
1e-05,16,"(512, 256, 128)",200,28.683542251586914,0.05695086717605591
1e-05,16,"(512, 256, 128)",300,27.863441467285156,0.08391392230987549
1e-05,16,"(256, 128, 64)",100,30.034555435180664,0.012532651424407959
1e-05,16,"(256, 128, 64)",200,29.619977951049805,0.026163101196289062
1e-05,16,"(256, 128, 64)",300,29.368066787719727,0.034445345401763916
1e-05,16,"(128, 64, 32)",100,30.99292755126953,-0.018976330757141113
1e-05,16,"(128, 64, 32)",200,30.195341110229492,0.007246494293212891
1e-05,16,"(128, 64, 32)",300,29.70794105529785,0.023271024227142334
1e-05,16,"(64, 32, 16)",100,31.626272201538086,-0.03979933261871338
1e-05,16,"(64, 32, 16)",200,30.277719497680664,0.004537999629974365
1e-05,16,"(64, 32, 16)",300,30.30228042602539,0.003730475902557373
1e-05,16,"(32, 16, 8)",100,32.494422912597656,-0.06834208965301514
1e-05,16,"(32, 16, 8)",200,31.61358070373535,-0.039381980895996094
1e-05,16,"(32, 16, 8)",300,31.550161361694336,-0.03729689121246338
1e-05,16,"(64, 32, 16, 8)",100,32.7013053894043,-0.07514393329620361
1e-05,16,"(64, 32, 16, 8)",200,31.437419891357422,-0.03359019756317139
1e-05,16,"(64, 32, 16, 8)",300,30.090736389160156,0.010685622692108154
1e-05,16,"(512, 256, 128, 64, 32, 16)",100,29.82628631591797,0.01938009262084961
1e-05,16,"(512, 256, 128, 64, 32, 16)",200,29.15903663635254,0.041317760944366455
1e-05,16,"(512, 256, 128, 64, 32, 16)",300,29.765073776245117,0.021392643451690674
1e-05,16,"(256, 128, 64, 32, 16)",100,30.25735855102539,0.005207419395446777
1e-05,16,"(256, 128, 64, 32, 16)",200,29.792278289794922,0.020498216152191162
1e-05,16,"(256, 128, 64, 32, 16)",300,29.583908081054688,0.027348995208740234
1e-05,16,"(1024, 512, 256, 128, 64, 32, 16)",100,29.58693504333496,0.027249455451965332
1e-05,16,"(1024, 512, 256, 128, 64, 32, 16)",200,28.858076095581055,0.05121266841888428
1e-05,16,"(1024, 512, 256, 128, 64, 32, 16)",300,28.053695678710938,0.07765883207321167
1e-05,16,"(1024, 512, 256, 128)",100,28.37346839904785,0.06714540719985962
1e-05,16,"(1024, 512, 256, 128)",200,27.298147201538086,0.10249948501586914
1e-05,16,"(1024, 512, 256, 128)",300,26.643890380859375,0.12401002645492554
1e-05,24,"(1024, 512, 256)",100,28.650175094604492,0.05804800987243652
1e-05,24,"(1024, 512, 256)",200,27.655057907104492,0.09076517820358276
1e-05,24,"(1024, 512, 256)",300,27.427383422851562,0.09825050830841064
1e-05,24,"(512, 256, 128)",100,29.636667251586914,0.025614380836486816
1e-05,24,"(512, 256, 128)",200,28.974332809448242,0.0473904013633728
1e-05,24,"(512, 256, 128)",300,28.388864517211914,0.06663930416107178
1e-05,24,"(256, 128, 64)",100,30.038894653320312,0.01239001750946045
1e-05,24,"(256, 128, 64)",200,29.843610763549805,0.018810510635375977
1e-05,24,"(256, 128, 64)",300,29.387767791748047,0.03379756212234497
1e-05,24,"(128, 64, 32)",100,31.928895950317383,-0.049748897552490234
1e-05,24,"(128, 64, 32)",200,30.029132843017578,0.012710988521575928
1e-05,24,"(128, 64, 32)",300,29.89048194885254,0.017269492149353027
1e-05,24,"(64, 32, 16)",100,32.454193115234375,-0.06701934337615967
1e-05,24,"(64, 32, 16)",200,31.317089080810547,-0.02963411808013916
1e-05,24,"(64, 32, 16)",300,31.962514877319336,-0.05085420608520508
1e-05,24,"(32, 16, 8)",100,32.82159423828125,-0.07909870147705078
