lr,batch_size,hidden_sizes,epochs,mse,r2
1e-05,8,"(128, 64, 32)",300,124.5083236694336,0.02433955669403076
1e-05,8,"(64, 32, 16)",100,127.14282989501953,0.003695249557495117
1e-05,8,"(64, 32, 16)",200,126.73884582519531,0.006860911846160889
1e-05,8,"(64, 32, 16)",300,126.89441680908203,0.0056418776512146
1e-05,8,"(64, 32, 16, 8)",100,127.70259094238281,-0.0006910562515258789
1e-05,8,"(64, 32, 16, 8)",200,127.32833862304688,0.0022416114807128906
1e-05,8,"(64, 32, 16, 8)",300,126.78105163574219,0.0065302252769470215
1e-05,8,"(128, 64, 32, 16, 8)",100,127.568359375,0.00036078691482543945
1e-05,8,"(128, 64, 32, 16, 8)",200,126.9603042602539,0.005125582218170166
1e-05,8,"(128, 64, 32, 16, 8)",300,126.27510833740234,0.010494828224182129
1e-05,8,"(256, 128, 64, 32, 16)",100,126.77244567871094,0.006597638130187988
1e-05,8,"(256, 128, 64, 32, 16)",200,125.1967544555664,0.018944919109344482
1e-05,8,"(256, 128, 64, 32, 16)",300,124.94157409667969,0.020944535732269287
1e-05,16,"(128, 64, 32)",100,126.9013671875,0.005587399005889893
1e-05,16,"(128, 64, 32)",200,125.7059097290039,0.014955103397369385
1e-05,16,"(128, 64, 32)",300,125.69277954101562,0.015058040618896484
1e-05,16,"(64, 32, 16)",100,127.5372543334961,0.0006045699119567871
1e-05,16,"(64, 32, 16)",200,127.07534790039062,0.004224061965942383
1e-05,16,"(64, 32, 16)",300,126.81602478027344,0.006256163120269775
1e-05,16,"(64, 32, 16, 8)",100,127.60874938964844,4.4226646423339844e-05
1e-05,16,"(64, 32, 16, 8)",200,127.70718383789062,-0.0007270574569702148
1e-05,16,"(64, 32, 16, 8)",300,127.15277099609375,0.003617405891418457
1e-05,16,"(128, 64, 32, 16, 8)",100,127.93170928955078,-0.0024864673614501953
1e-05,16,"(128, 64, 32, 16, 8)",200,127.66584777832031,-0.0004031658172607422
1e-05,16,"(128, 64, 32, 16, 8)",300,126.77156829833984,0.006604492664337158
1e-05,16,"(256, 128, 64, 32, 16)",100,127.03694152832031,0.0045250654220581055
1e-05,16,"(256, 128, 64, 32, 16)",200,124.7303237915039,0.022599875926971436
1e-05,16,"(256, 128, 64, 32, 16)",300,124.051513671875,0.027919113636016846
1e-05,32,"(128, 64, 32)",100,127.34626770019531,0.002101123332977295
1e-05,32,"(128, 64, 32)",200,126.52262878417969,0.008555233478546143
1e-05,32,"(128, 64, 32)",300,125.57283020019531,0.01599794626235962
1e-05,32,"(64, 32, 16)",100,127.82567596435547,-0.00165557861328125
1e-05,32,"(64, 32, 16)",200,127.69890594482422,-0.0006622076034545898
1e-05,32,"(64, 32, 16)",300,127.12020111083984,0.0038725733757019043
1e-05,32,"(64, 32, 16, 8)",100,127.918701171875,-0.0023845434188842773
1e-05,32,"(64, 32, 16, 8)",200,128.46351623535156,-0.006653785705566406
1e-05,32,"(64, 32, 16, 8)",300,127.62686920166016,-9.775161743164062e-05
1e-05,32,"(128, 64, 32, 16, 8)",100,128.10182189941406,-0.0038194656372070312
1e-05,32,"(128, 64, 32, 16, 8)",200,127.81878662109375,-0.001601576805114746
1e-05,32,"(128, 64, 32, 16, 8)",300,128.29690551757812,-0.00534820556640625
1e-05,32,"(256, 128, 64, 32, 16)",100,127.1965560913086,0.003274261951446533
1e-05,32,"(256, 128, 64, 32, 16)",200,126.5268325805664,0.008522272109985352
1e-05,32,"(256, 128, 64, 32, 16)",300,124.68537902832031,0.022952139377593994
