lr,batch_size,hidden_sizes,epochs,mse,r2
1e-06,24,"(256, 128, 64, 64, 32, 8, 8)",400,44.5687,-0.0381
1e-06,24,"(256, 128, 64, 64, 32, 8, 8)",500,44.2056,-0.0296
1e-06,24,"(256, 128, 128, 64, 64, 32, 8)",100,44.911,-0.046
1e-06,24,"(256, 128, 128, 64, 64, 32, 8)",200,44.4314,-0.0349
1e-06,24,"(256, 128, 128, 64, 64, 32, 8)",300,44.8406,-0.0444
1e-06,24,"(256, 128, 128, 64, 64, 32, 8)",400,45.4243,-0.058
1e-06,24,"(256, 128, 128, 64, 64, 32, 8)",500,44.2292,-0.0302
1e-06,24,"(64, 32, 32, 16, 8)",100,44.2711,-0.0311
1e-06,24,"(64, 32, 32, 16, 8)",200,45.6367,-0.0629
1e-06,24,"(64, 32, 32, 16, 8)",300,45.7426,-0.0654
1e-06,24,"(64, 32, 32, 16, 8)",400,44.2596,-0.0309
1e-06,24,"(64, 32, 32, 16, 8)",500,43.9356,-0.0233
1e-06,24,"(32, 32, 16, 8)",100,46.0598,-0.0728
1e-06,24,"(32, 32, 16, 8)",200,45.523,-0.0603
1e-06,24,"(32, 32, 16, 8)",300,44.5826,-0.0384
1e-06,24,"(32, 32, 16, 8)",400,45.4657,-0.059
1e-06,24,"(32, 32, 16, 8)",500,44.3262,-0.0324
1e-06,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,45.9768,-0.0709
1e-06,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,45.6472,-0.0632
1e-06,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,45.3402,-0.056
1e-06,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,44.2736,-0.0312
1e-06,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,45.4751,-0.0592
1e-06,32,"(512, 256, 128, 64, 32, 16, 8)",100,46.0268,-0.072
1e-06,32,"(512, 256, 128, 64, 32, 16, 8)",200,45.1199,-0.0509
1e-06,32,"(512, 256, 128, 64, 32, 16, 8)",300,44.7315,-0.0419
1e-06,32,"(512, 256, 128, 64, 32, 16, 8)",400,44.3354,-0.0326
1e-06,32,"(512, 256, 128, 64, 32, 16, 8)",500,44.0243,-0.0254
1e-06,32,"(256, 128, 64, 32, 16, 8)",100,45.2141,-0.0531
1e-06,32,"(256, 128, 64, 32, 16, 8)",200,44.3455,-0.0329
1e-06,32,"(256, 128, 64, 32, 16, 8)",300,45.6477,-0.0632
1e-06,32,"(256, 128, 64, 32, 16, 8)",400,44.6619,-0.0402
1e-06,32,"(256, 128, 64, 32, 16, 8)",500,44.7613,-0.0426
1e-06,32,"(128, 64, 32, 16, 8)",100,44.5206,-0.0369
1e-06,32,"(128, 64, 32, 16, 8)",200,44.8372,-0.0443
1e-06,32,"(128, 64, 32, 16, 8)",300,44.7726,-0.0428
1e-06,32,"(128, 64, 32, 16, 8)",400,44.6704,-0.0404
1e-06,32,"(128, 64, 32, 16, 8)",500,45.7597,-0.0658
1e-06,32,"(64, 32, 16, 8)",100,46.074,-0.0731
1e-06,32,"(64, 32, 16, 8)",200,45.893,-0.0689
1e-06,32,"(64, 32, 16, 8)",300,45.8735,-0.0685
1e-06,32,"(64, 32, 16, 8)",400,45.737,-0.0653
1e-06,32,"(64, 32, 16, 8)",500,44.7047,-0.0412
1e-06,32,"(32, 16, 8)",100,45.413,-0.0577
1e-06,32,"(32, 16, 8)",200,44.8573,-0.0448
1e-06,32,"(32, 16, 8)",300,45.5007,-0.0598
1e-06,32,"(32, 16, 8)",400,45.2501,-0.0539
1e-06,32,"(32, 16, 8)",500,45.4365,-0.0583
1e-06,32,"(16, 8)",100,46.4688,-0.0823
1e-06,32,"(16, 8)",200,44.2876,-0.0315
1e-06,32,"(16, 8)",300,44.5256,-0.0371
1e-06,32,"(16, 8)",400,44.7623,-0.0426
1e-06,32,"(16, 8)",500,45.4389,-0.0583
1e-06,32,"(256, 128, 128, 64, 64, 16, 8)",100,45.3453,-0.0562
1e-06,32,"(256, 128, 128, 64, 64, 16, 8)",200,45.351,-0.0563
1e-06,32,"(256, 128, 128, 64, 64, 16, 8)",300,45.3877,-0.0571
1e-06,32,"(256, 128, 128, 64, 64, 16, 8)",400,45.1822,-0.0524
1e-06,32,"(256, 128, 128, 64, 64, 16, 8)",500,44.311,-0.0321
1e-06,32,"(512, 256, 256, 128, 32, 32, 8)",100,45.3616,-0.0565
1e-06,32,"(512, 256, 256, 128, 32, 32, 8)",200,45.989,-0.0711
1e-06,32,"(512, 256, 256, 128, 32, 32, 8)",300,44.3223,-0.0323
1e-06,32,"(512, 256, 256, 128, 32, 32, 8)",400,44.3241,-0.0324
1e-06,32,"(512, 256, 256, 128, 32, 32, 8)",500,44.4229,-0.0347
1e-06,32,"(256, 128, 64, 64, 32, 8, 8)",100,45.1445,-0.0515
1e-06,32,"(256, 128, 64, 64, 32, 8, 8)",200,44.1749,-0.0289
1e-06,32,"(256, 128, 64, 64, 32, 8, 8)",300,45.7274,-0.0651
1e-06,32,"(256, 128, 64, 64, 32, 8, 8)",400,44.8394,-0.0444
1e-06,32,"(256, 128, 64, 64, 32, 8, 8)",500,44.7232,-0.0417
1e-06,32,"(256, 128, 128, 64, 64, 32, 8)",100,44.7,-0.0411
1e-06,32,"(256, 128, 128, 64, 64, 32, 8)",200,45.5131,-0.0601
1e-06,32,"(256, 128, 128, 64, 64, 32, 8)",300,44.9658,-0.0473
1e-06,32,"(256, 128, 128, 64, 64, 32, 8)",400,44.6614,-0.0402
1e-06,32,"(256, 128, 128, 64, 64, 32, 8)",500,45.4437,-0.0584
1e-06,32,"(64, 32, 32, 16, 8)",100,45.6988,-0.0644
1e-06,32,"(64, 32, 32, 16, 8)",200,45.4818,-0.0593
1e-06,32,"(64, 32, 32, 16, 8)",300,44.4184,-0.0346
1e-06,32,"(64, 32, 32, 16, 8)",400,45.253,-0.054
1e-06,32,"(64, 32, 32, 16, 8)",500,45.8799,-0.0686
1e-06,32,"(32, 32, 16, 8)",100,45.222,-0.0533
1e-06,32,"(32, 32, 16, 8)",200,45.9206,-0.0696
1e-06,32,"(32, 32, 16, 8)",300,44.4195,-0.0346
1e-06,32,"(32, 32, 16, 8)",400,45.243,-0.0538
1e-06,32,"(32, 32, 16, 8)",500,44.4947,-0.0363
